time,sensor,id,detect,read,measure,share,visit,data
2020-08-11 20:13:11,BLE,EB2679B9-CC4A-98AD-5BFD-B597B5B9A949,,,3,,,RSSI:-73.0
2020-08-11 20:13:20,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-82.0
2020-08-11 20:13:20,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:13:21,BLE,EB2679B9-CC4A-98AD-5BFD-B597B5B9A949,,2,,,,AayC8A
2020-08-11 20:13:21,BLE,EB2679B9-CC4A-98AD-5BFD-B597B5B9A949,,,3,,,RSSI:-73.0
2020-08-11 20:13:21,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-82.0
2020-08-11 20:13:22,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:13:30,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-88.0
2020-08-11 20:13:30,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-80.0
2020-08-11 20:13:31,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:13:32,BLE,EB2679B9-CC4A-98AD-5BFD-B597B5B9A949,,,3,,,RSSI:-79.0
2020-08-11 20:13:33,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,1,,,,,
2020-08-11 20:13:34,BLE,05E7B5D2-DC09-141D-9644-0F6C69F0732D,1,,,,,
2020-08-11 20:13:34,BLE,05E7B5D2-DC09-141D-9644-0F6C69F0732D,,,3,,,RSSI:-79.0
2020-08-11 20:13:42,BLE,05E7B5D2-DC09-141D-9644-0F6C69F0732D,,,3,,,RSSI:-72.0
2020-08-11 20:13:43,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-87.0
2020-08-11 20:13:43,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-78.0
2020-08-11 20:13:43,BLE,05E7B5D2-DC09-141D-9644-0F6C69F0732D,,2,,,,AayC8A
2020-08-11 20:13:44,BLE,893FF904-8579-5000-87B6-6FB60551515F,1,,,,,
2020-08-11 20:13:44,BLE,893FF904-8579-5000-87B6-6FB60551515F,,,3,,,RSSI:-74.0
2020-08-11 20:13:44,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:13:53,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:13:53,BLE,893FF904-8579-5000-87B6-6FB60551515F,,,3,,,RSSI:-79.0
2020-08-11 20:13:53,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:13:53,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:13:53,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:13:54,BLE,893FF904-8579-5000-87B6-6FB60551515F,,2,,,,AayC8A
2020-08-11 20:13:55,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:13:57,BLE,CFE888EA-EC8D-6941-609C-6C8841EA10B9,1,,,,,
2020-08-11 20:13:57,BLE,CFE888EA-EC8D-6941-609C-6C8841EA10B9,,,3,,,RSSI:-72.0
2020-08-11 20:14:05,BLE,CFE888EA-EC8D-6941-609C-6C8841EA10B9,,,3,,,RSSI:-79.0
2020-08-11 20:14:06,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-88.0
2020-08-11 20:14:06,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-91.0
2020-08-11 20:14:06,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:14:06,BLE,CFE888EA-EC8D-6941-609C-6C8841EA10B9,,2,,,,AayC8A
2020-08-11 20:14:06,BLE,1FF12350-20E7-FE59-E836-12250927278F,1,,,,,
2020-08-11 20:14:06,BLE,1FF12350-20E7-FE59-E836-12250927278F,,,3,,,RSSI:-72.0
2020-08-11 20:14:15,BLE,1FF12350-20E7-FE59-E836-12250927278F,,,3,,,RSSI:-72.0
2020-08-11 20:14:15,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:14:15,BLE,1FF12350-20E7-FE59-E836-12250927278F,,2,,,,AayC8A
2020-08-11 20:14:16,BLE,5C421FCD-05FD-7636-4A38-D56D324A9BB0,1,,,,,
2020-08-11 20:14:16,BLE,5C421FCD-05FD-7636-4A38-D56D324A9BB0,,,3,,,RSSI:-73.0
2020-08-11 20:14:16,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-92.0
2020-08-11 20:14:16,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-97.0
2020-08-11 20:14:18,BLE,4EF7A26C-D7E4-F367-A284-7CA244E7E9E2,1,,,,,
2020-08-11 20:14:26,BLE,5C421FCD-05FD-7636-4A38-D56D324A9BB0,,,3,,,RSSI:-72.0
2020-08-11 20:14:26,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:14:26,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:14:27,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:14:27,BLE,5C421FCD-05FD-7636-4A38-D56D324A9BB0,,2,,,,AayC8A
2020-08-11 20:14:27,BLE,06BF11E7-AC7C-25F9-3702-41DA946E78CD,1,,,,,
2020-08-11 20:14:27,BLE,06BF11E7-AC7C-25F9-3702-41DA946E78CD,,,3,,,RSSI:-71.0
2020-08-11 20:14:28,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-75.0
2020-08-11 20:14:37,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:14:37,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-82.0
2020-08-11 20:14:37,BLE,06BF11E7-AC7C-25F9-3702-41DA946E78CD,,,3,,,RSSI:-73.0
2020-08-11 20:14:38,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:14:38,BLE,06BF11E7-AC7C-25F9-3702-41DA946E78CD,,2,,,,AayC8A
2020-08-11 20:14:38,BLE,279603B7-26B5-58B3-3AEB-8FD7FACEBA19,1,,,,,
2020-08-11 20:14:38,BLE,279603B7-26B5-58B3-3AEB-8FD7FACEBA19,,,3,,,RSSI:-73.0
2020-08-11 20:14:47,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-91.0
2020-08-11 20:14:47,BLE,279603B7-26B5-58B3-3AEB-8FD7FACEBA19,,,3,,,RSSI:-73.0
2020-08-11 20:14:47,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:14:48,BLE,279603B7-26B5-58B3-3AEB-8FD7FACEBA19,,2,,,,AayC8A
2020-08-11 20:14:49,BLE,42E93400-0616-B711-5E8D-99EB7B0039FD,1,,,,,
2020-08-11 20:14:49,BLE,42E93400-0616-B711-5E8D-99EB7B0039FD,,,3,,,RSSI:-80.0
2020-08-11 20:14:50,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:14:58,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-91.0
2020-08-11 20:14:59,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-86.0
2020-08-11 20:14:59,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:14:59,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:15:00,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-90.0
2020-08-11 20:15:00,BLE,42E93400-0616-B711-5E8D-99EB7B0039FD,,,3,,,RSSI:-79.0
2020-08-11 20:15:01,BLE,42E93400-0616-B711-5E8D-99EB7B0039FD,,2,,,,AayC8A
2020-08-11 20:15:01,BLE,5054CFF5-1963-8DAC-CF0A-EB827C4097F1,1,,,,,
2020-08-11 20:15:01,BLE,5054CFF5-1963-8DAC-CF0A-EB827C4097F1,,,3,,,RSSI:-79.0
2020-08-11 20:15:09,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:15:10,BLE,5054CFF5-1963-8DAC-CF0A-EB827C4097F1,,,3,,,RSSI:-79.0
2020-08-11 20:15:10,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,,,3,,,RSSI:-63.0
2020-08-11 20:15:10,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:15:10,BLE,5054CFF5-1963-8DAC-CF0A-EB827C4097F1,,2,,,,AayC8A
2020-08-11 20:15:10,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,,2,,,,mL6p9g
2020-08-11 20:15:11,BLE,5DAA712C-AA08-039E-320C-04B324906119,1,,,,,
2020-08-11 20:15:11,BLE,5DAA712C-AA08-039E-320C-04B324906119,,,3,,,RSSI:-73.0
2020-08-11 20:15:11,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:15:19,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,1,,,,,
2020-08-11 20:15:19,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:15:20,BLE,5DAA712C-AA08-039E-320C-04B324906119,,,3,,,RSSI:-78.0
2020-08-11 20:15:20,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:15:21,BLE,5DAA712C-AA08-039E-320C-04B324906119,,2,,,,AayC8A
2020-08-11 20:15:21,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-88.0
2020-08-11 20:15:22,BLE,3969A35C-69FA-3723-C998-5913FC61365F,1,,,,,
2020-08-11 20:15:22,BLE,3969A35C-69FA-3723-C998-5913FC61365F,,,3,,,RSSI:-73.0
2020-08-11 20:15:30,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:15:31,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:15:31,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:15:31,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:15:31,BLE,3969A35C-69FA-3723-C998-5913FC61365F,,,3,,,RSSI:-73.0
2020-08-11 20:15:32,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,2,,,,mL6p9g
2020-08-11 20:15:32,BLE,3969A35C-69FA-3723-C998-5913FC61365F,,2,,,,AayC8A
2020-08-11 20:15:34,BLE,6CBBDC71-A9EF-F496-254B-D8AD3D34B387,1,,,,,
2020-08-11 20:15:34,BLE,6CBBDC71-A9EF-F496-254B-D8AD3D34B387,,,3,,,RSSI:-73.0
2020-08-11 20:15:43,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:15:43,BLE,6CBBDC71-A9EF-F496-254B-D8AD3D34B387,,,3,,,RSSI:-79.0
2020-08-11 20:15:43,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:15:43,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:15:43,BLE,6CBBDC71-A9EF-F496-254B-D8AD3D34B387,,2,,,,AayC8A
2020-08-11 20:15:44,BLE,EF46B0BE-ADED-E941-A8DE-7A9EE29AA7E1,1,,,,,
2020-08-11 20:15:44,BLE,EF46B0BE-ADED-E941-A8DE-7A9EE29AA7E1,,,3,,,RSSI:-79.0
2020-08-11 20:15:44,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:15:52,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:15:53,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-89.0
2020-08-11 20:15:53,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-93.0
2020-08-11 20:15:53,BLE,EF46B0BE-ADED-E941-A8DE-7A9EE29AA7E1,,,3,,,RSSI:-71.0
2020-08-11 20:15:54,BLE,EF46B0BE-ADED-E941-A8DE-7A9EE29AA7E1,,2,,,,AayC8A
2020-08-11 20:15:54,BLE,A959E122-2262-8CE6-0740-EC1FDAD89D05,1,,,,,
2020-08-11 20:15:54,BLE,A959E122-2262-8CE6-0740-EC1FDAD89D05,,,3,,,RSSI:-72.0
2020-08-11 20:16:02,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-93.0
2020-08-11 20:16:03,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:16:04,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:16:04,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:16:05,BLE,A959E122-2262-8CE6-0740-EC1FDAD89D05,,,3,,,RSSI:-79.0
2020-08-11 20:16:06,BLE,A959E122-2262-8CE6-0740-EC1FDAD89D05,,2,,,,AayC8A
2020-08-11 20:16:08,BLE,20EFD8CB-3759-C111-527C-8312A9312736,1,,,,,
2020-08-11 20:16:08,BLE,20EFD8CB-3759-C111-527C-8312A9312736,,,3,,,RSSI:-78.0
2020-08-11 20:16:16,BLE,20EFD8CB-3759-C111-527C-8312A9312736,,,3,,,RSSI:-71.0
2020-08-11 20:16:16,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-78.0
2020-08-11 20:16:17,BLE,20EFD8CB-3759-C111-527C-8312A9312736,,2,,,,AayC8A
2020-08-11 20:16:17,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-82.0
2020-08-11 20:16:18,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-93.0
2020-08-11 20:16:18,BLE,D8D7C9F5-8D02-F0F8-2264-B93D4E1CBF40,1,,,,,
2020-08-11 20:16:18,BLE,D8D7C9F5-8D02-F0F8-2264-B93D4E1CBF40,,,3,,,RSSI:-79.0
2020-08-11 20:16:26,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:16:26,BLE,D8D7C9F5-8D02-F0F8-2264-B93D4E1CBF40,,,3,,,RSSI:-79.0
2020-08-11 20:16:27,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:16:27,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:16:27,BLE,D8D7C9F5-8D02-F0F8-2264-B93D4E1CBF40,,2,,,,AayC8A
2020-08-11 20:16:27,BLE,2F966C38-B418-D1E5-3BF6-E1DFFFA190F8,1,,,,,
2020-08-11 20:16:27,BLE,2F966C38-B418-D1E5-3BF6-E1DFFFA190F8,,,3,,,RSSI:-79.0
2020-08-11 20:16:36,BLE,2F966C38-B418-D1E5-3BF6-E1DFFFA190F8,,,3,,,RSSI:-79.0
2020-08-11 20:16:36,BLE,2F966C38-B418-D1E5-3BF6-E1DFFFA190F8,,2,,,,AayC8A
2020-08-11 20:16:37,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-85.0
2020-08-11 20:16:37,BLE,1ABD3B0A-79D0-47B2-2C20-BE9C31D0861A,1,,,,,
2020-08-11 20:16:37,BLE,1ABD3B0A-79D0-47B2-2C20-BE9C31D0861A,,,3,,,RSSI:-80.0
2020-08-11 20:16:38,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-90.0
2020-08-11 20:16:39,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:16:39,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:16:47,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-89.0
2020-08-11 20:16:47,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:16:48,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:16:48,BLE,1ABD3B0A-79D0-47B2-2C20-BE9C31D0861A,,,3,,,RSSI:-72.0
2020-08-11 20:16:48,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:16:49,BLE,1ABD3B0A-79D0-47B2-2C20-BE9C31D0861A,,2,,,,AayC8A
2020-08-11 20:16:49,BLE,3FBDC567-AE92-5F73-EDFA-B351190DD9D4,1,,,,,
2020-08-11 20:16:49,BLE,3FBDC567-AE92-5F73-EDFA-B351190DD9D4,,,3,,,RSSI:-72.0
2020-08-11 20:16:57,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,1,,,,,
2020-08-11 20:16:57,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,,,3,,,RSSI:-61.0
2020-08-11 20:16:57,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,,2,,,,mL6p9g
2020-08-11 20:16:58,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-88.0
2020-08-11 20:16:58,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:16:58,BLE,3FBDC567-AE92-5F73-EDFA-B351190DD9D4,,,3,,,RSSI:-73.0
2020-08-11 20:16:59,BLE,3FBDC567-AE92-5F73-EDFA-B351190DD9D4,,2,,,,AayC8A
2020-08-11 20:16:59,BLE,CAECE3BE-80E3-5DCE-16F4-AA84D6BA0382,1,,,,,
2020-08-11 20:16:59,BLE,CAECE3BE-80E3-5DCE-16F4-AA84D6BA0382,,,3,,,RSSI:-79.0
2020-08-11 20:17:00,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:17:08,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:17:08,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-80.0
2020-08-11 20:17:09,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:17:09,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,1,,,,,
2020-08-11 20:17:09,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:17:10,BLE,CAECE3BE-80E3-5DCE-16F4-AA84D6BA0382,,,3,,,RSSI:-78.0
2020-08-11 20:17:11,BLE,CAECE3BE-80E3-5DCE-16F4-AA84D6BA0382,,2,,,,AayC8A
2020-08-11 20:17:11,BLE,CD134795-9D73-F575-7B9A-80DEDCA59398,1,,,,,
2020-08-11 20:17:11,BLE,CD134795-9D73-F575-7B9A-80DEDCA59398,,,3,,,RSSI:-79.0
2020-08-11 20:17:19,BLE,CD134795-9D73-F575-7B9A-80DEDCA59398,,,3,,,RSSI:-73.0
2020-08-11 20:17:19,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:17:20,BLE,CD134795-9D73-F575-7B9A-80DEDCA59398,,2,,,,AayC8A
2020-08-11 20:17:20,BLE,A641FE26-CD8E-EA07-1946-EA27A034193E,1,,,,,
2020-08-11 20:17:20,BLE,A641FE26-CD8E-EA07-1946-EA27A034193E,,,3,,,RSSI:-73.0
2020-08-11 20:17:21,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-91.0
2020-08-11 20:17:21,BLE,11CB570F-3C31-E025-058B-1C4A9213F02A,1,,,,,
2020-08-11 20:17:21,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,2,,,,mL6p9g
2020-08-11 20:17:22,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:17:30,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:17:30,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:17:30,BLE,A641FE26-CD8E-EA07-1946-EA27A034193E,,,3,,,RSSI:-72.0
2020-08-11 20:17:31,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-82.0
2020-08-11 20:17:31,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:17:31,BLE,A641FE26-CD8E-EA07-1946-EA27A034193E,,2,,,,AayC8A
2020-08-11 20:17:31,BLE,238820F1-D723-4239-5B66-876D929B81E0,1,,,,,
2020-08-11 20:17:31,BLE,238820F1-D723-4239-5B66-876D929B81E0,,,3,,,RSSI:-74.0
2020-08-11 20:17:40,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-87.0
2020-08-11 20:17:40,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:17:40,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:17:41,BLE,238820F1-D723-4239-5B66-876D929B81E0,,,3,,,RSSI:-79.0
2020-08-11 20:17:41,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:17:42,BLE,238820F1-D723-4239-5B66-876D929B81E0,,2,,,,AayC8A
2020-08-11 20:17:42,BLE,55854559-C367-3D24-AC83-67DC5A6CE47D,1,,,,,
2020-08-11 20:17:42,BLE,55854559-C367-3D24-AC83-67DC5A6CE47D,,,3,,,RSSI:-71.0
2020-08-11 20:17:50,BLE,55854559-C367-3D24-AC83-67DC5A6CE47D,,,3,,,RSSI:-72.0
2020-08-11 20:17:51,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:17:51,BLE,55854559-C367-3D24-AC83-67DC5A6CE47D,,2,,,,AayC8A
2020-08-11 20:17:51,BLE,CFB8649C-D452-10BA-6FA3-5CD22105EAEC,1,,,,,
2020-08-11 20:17:51,BLE,CFB8649C-D452-10BA-6FA3-5CD22105EAEC,,,3,,,RSSI:-79.0
2020-08-11 20:17:51,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-88.0
2020-08-11 20:17:52,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:18:00,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-95.0
2020-08-11 20:18:00,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:18:00,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:18:00,BLE,CFB8649C-D452-10BA-6FA3-5CD22105EAEC,,,3,,,RSSI:-72.0
2020-08-11 20:18:01,BLE,CFB8649C-D452-10BA-6FA3-5CD22105EAEC,,2,,,,AayC8A
2020-08-11 20:18:02,BLE,586E2B1A-3313-D6DB-8B5D-804FA0B9D069,1,,,,,
2020-08-11 20:18:02,BLE,586E2B1A-3313-D6DB-8B5D-804FA0B9D069,,,3,,,RSSI:-72.0
2020-08-11 20:18:10,BLE,586E2B1A-3313-D6DB-8B5D-804FA0B9D069,,,3,,,RSSI:-78.0
2020-08-11 20:18:10,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:18:11,BLE,586E2B1A-3313-D6DB-8B5D-804FA0B9D069,,2,,,,AayC8A
2020-08-11 20:18:11,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-87.0
2020-08-11 20:18:11,BLE,21C6F6E4-58F4-6DA6-81AF-98E1153F4A65,1,,,,,
2020-08-11 20:18:11,BLE,21C6F6E4-58F4-6DA6-81AF-98E1153F4A65,,,3,,,RSSI:-72.0
2020-08-11 20:18:14,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:18:15,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:18:17,BLE,22716979-8521-5C00-C80E-3016DB17045F,1,,,,,
2020-08-11 20:18:17,BLE,22716979-8521-5C00-C80E-3016DB17045F,,,3,,,RSSI:-79.0
2020-08-11 20:18:25,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-88.0
2020-08-11 20:18:25,BLE,22716979-8521-5C00-C80E-3016DB17045F,,,3,,,RSSI:-72.0
2020-08-11 20:18:26,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:18:27,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:18:27,BLE,22716979-8521-5C00-C80E-3016DB17045F,,2,,,,AayC8A
2020-08-11 20:18:27,BLE,6B1CDB75-B84F-0C6F-1CF7-82B74F800C9B,1,,,,,
2020-08-11 20:18:27,BLE,6B1CDB75-B84F-0C6F-1CF7-82B74F800C9B,,,3,,,RSSI:-72.0
2020-08-11 20:18:36,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,1,,,,,
2020-08-11 20:18:36,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,,,3,,,RSSI:-62.0
2020-08-11 20:18:36,BLE,6B1CDB75-B84F-0C6F-1CF7-82B74F800C9B,,,3,,,RSSI:-80.0
2020-08-11 20:18:36,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:18:36,BLE,6B1CDB75-B84F-0C6F-1CF7-82B74F800C9B,,2,,,,AayC8A
