time,sensor,id,detect,read,measure,share,visit,detectHerald,delete,data
2022-11-29 22:37:47.772+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:47.795+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:37:47.951+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:48.077+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-98.0[BLETransmitPower:8.0]
2022-11-29 22:37:48.131+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:48.317+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:48.347+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:37:48.500+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:48.629+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:37:48.678+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:48.878+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:37:48.897+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:37:49.173+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:37:49.420+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:49.451+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:37:49.602+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:49.719+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:37:49.783+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:49.793+0000,BLE,E7:78:DC:FC:80:19,,,3,,,,,RSSI:-97.0
2022-11-29 22:37:49.973+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:50.156+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:50.259+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:37:50.335+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:50.526+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:50.549+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:37:50.707+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:50.806+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:37:50.875+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:37:51.074+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:37:51.356+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:37:51.377+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:38:03.878+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-98.0
2022-11-29 22:38:03.916+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:04.209+0000,BLE,41:E8:02:1E:64:35,,,3,,,,,RSSI:-98.0[BLETransmitPower:12.0]
2022-11-29 22:38:04.277+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:04.429+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:04.636+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:38:04.805+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:04.831+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:04.886+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:04.915+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-88.0[BLETransmitPower:8.0]
2022-11-29 22:38:04.986+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:05.013+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:05.028+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-99.0[BLETransmitPower:12.0]
2022-11-29 22:38:05.198+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:05.368+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:05.383+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:05.468+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:38:05.552+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-99.0
2022-11-29 22:38:05.563+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:05.852+0000,BLE,41:E8:02:1E:64:35,,,3,,,,,RSSI:-98.0[BLETransmitPower:12.0]
2022-11-29 22:38:05.858+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-100.0[BLETransmitPower:12.0]
2022-11-29 22:38:05.931+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:06.011+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:06.131+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-98.0[BLETransmitPower:12.0]
2022-11-29 22:38:06.137+0000,BLE,41:E8:02:1E:64:35,,,3,,,,,RSSI:-98.0[BLETransmitPower:12.0]
2022-11-29 22:38:06.288+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-88.0[BLETransmitPower:8.0]
2022-11-29 22:38:06.489+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:06.556+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-88.0[BLETransmitPower:8.0]
2022-11-29 22:38:06.568+0000,BLE,EE:74:0D:A3:BF:AF,,,3,,,,,RSSI:-101.0
2022-11-29 22:38:06.665+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:06.836+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-88.0[BLETransmitPower:8.0]
2022-11-29 22:38:07.220+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:07.386+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-93.0[BLETransmitPower:8.0]
2022-11-29 22:38:07.390+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-88.0[BLETransmitPower:8.0]
2022-11-29 22:38:19.646+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:19.652+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:19.734+0000,BLE,E7:78:DC:FC:80:19,,,3,,,,,RSSI:-98.0
2022-11-29 22:38:19.756+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:20.018+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:20.035+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:20.078+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:38:20.159+0000,BLE,41:E8:02:1E:64:35,,,3,,,,,RSSI:-101.0[BLETransmitPower:12.0]
2022-11-29 22:38:20.201+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:20.382+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:20.563+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:20.626+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:20.856+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:20.923+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:21.214+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-99.0
2022-11-29 22:38:21.474+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:21.587+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:21.649+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:21.682+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:21.686+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:21.741+0000,BLE,E7:78:DC:FC:80:19,,,3,,,,,RSSI:-94.0
2022-11-29 22:38:21.761+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:21.941+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:38:22.092+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-99.0[BLETransmitPower:12.0]
2022-11-29 22:38:22.135+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:22.208+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:22.238+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:22.358+0000,BLE,41:E8:02:1E:64:35,,,3,,,,,RSSI:-100.0[BLETransmitPower:12.0]
2022-11-29 22:38:22.362+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-100.0[BLETransmitPower:12.0]
2022-11-29 22:38:22.419+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:22.466+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:22.470+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:22.479+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:22.554+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:22.620+0000,BLE,EE:74:0D:A3:BF:AF,,,3,,,,,RSSI:-98.0
2022-11-29 22:38:22.639+0000,BLE,EE:74:0D:A3:BF:AF,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:22.646+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-41.0[BLETransmitPower:12.0]
2022-11-29 22:38:22.655+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:22.757+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:22.837+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:22.841+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:23.016+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:23.028+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-88.0[BLETransmitPower:8.0]
2022-11-29 22:38:23.173+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-101.0[BLETransmitPower:12.0]
2022-11-29 22:38:23.178+0000,BLE,EE:74:0D:A3:BF:AF,,,3,,,,,RSSI:-101.0
2022-11-29 22:38:23.182+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-101.0
2022-11-29 22:38:23.199+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:23.305+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-88.0[BLETransmitPower:8.0]
2022-11-29 22:38:23.389+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:23.393+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-95.0[BLETransmitPower:8.0]
2022-11-29 22:38:23.432+0000,BLE,41:E8:02:1E:64:35,,,3,,,,,RSSI:-100.0[BLETransmitPower:12.0]
2022-11-29 22:38:42.582+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:42.648+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:42.712+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:42.934+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:43.073+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-103.0
2022-11-29 22:38:43.136+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:43.197+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:43.476+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:43.632+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:43.752+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-95.0[BLETransmitPower:8.0]
2022-11-29 22:38:43.801+0000,BLE,E7:78:DC:FC:80:19,,,3,,,,,RSSI:-94.0
2022-11-29 22:38:43.805+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:43.820+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:43.861+0000,BLE,EE:74:0D:A3:BF:AF,,,3,,,,,RSSI:-101.0
2022-11-29 22:38:43.877+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:43.881+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:44.048+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:44.222+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:44.228+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:44.318+0000,BLE,DF:2A:4E:3C:0B:83,1,,,,,,,
2022-11-29 22:38:44.322+0000,BLE,DF:2A:4E:3C:0B:83,,,3,,,,,RSSI:-98.0
2022-11-29 22:38:44.374+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:44.397+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:44.443+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-100.0[BLETransmitPower:12.0]
2022-11-29 22:38:44.461+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:44.576+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:44.644+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:44.835+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:45.023+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:45.127+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:45.200+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:45.302+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-101.0
2022-11-29 22:38:45.329+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-88.0[BLETransmitPower:8.0]
2022-11-29 22:38:45.382+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:45.532+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:45.535+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:38:45.604+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:45.790+0000,BLE,E7:78:DC:FC:80:19,,,3,,,,,RSSI:-94.0
2022-11-29 22:38:45.862+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:45.883+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:45.892+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:45.953+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:45.993+0000,BLE,66:39:6C:3E:D2:BA,1,,,,,,,
2022-11-29 22:38:45.995+0000,BLE,66:39:6C:3E:D2:BA,,,3,,,,,RSSI:-96.0
2022-11-29 22:38:46.052+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-100.0
2022-11-29 22:38:46.073+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:46.155+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:38:46.225+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:46.252+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:46.326+0000,BLE,DF:2A:4E:3C:0B:83,,,3,,,,,RSSI:-97.0
2022-11-29 22:38:46.370+0000,BLE,41:E8:02:1E:64:35,,,3,,,,,RSSI:-101.0[BLETransmitPower:12.0]
2022-11-29 22:38:46.373+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-101.0[BLETransmitPower:12.0]
2022-11-29 22:38:46.429+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:38:46.435+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:38:46.501+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:38:47.638+0000,BLE,69:2C:DD:A6:20:30,,,,,,,7,
2022-11-29 22:38:47.643+0000,BLE,6F:A6:53:5A:CF:37,,,,,,,7,
2022-11-29 22:39:17.811+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:39:17.842+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:39:17.871+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:17.953+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:18.116+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:39:18.129+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:18.316+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:18.502+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:18.536+0000,BLE,DF:2A:4E:3C:0B:83,,,3,,,,,RSSI:-100.0
2022-11-29 22:39:18.676+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:39:18.689+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:18.870+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:18.955+0000,BLE,01:31:3C:60:20:AA,,,3,,,,,RSSI:-101.0
2022-11-29 22:39:19.051+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:19.054+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:39:19.409+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:19.466+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-89.0[BLETransmitPower:8.0]
2022-11-29 22:39:19.593+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:19.737+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:39:19.774+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:19.959+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:20.010+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:39:20.153+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:20.333+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:20.520+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:20.598+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:39:20.700+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:20.835+0000,BLE,5C:DF:39:61:03:9D,,,3,,,,,RSSI:-90.0[BLETransmitPower:8.0]
2022-11-29 22:39:20.884+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:21.037+0000,BLE,FD:14:50:A6:4A:ED,,,3,,,,,RSSI:-42.0
2022-11-29 22:39:21.211+0000,BLE,52:5B:0A:AC:6A:02,,,3,,,,,RSSI:-42.0[BLETransmitPower:12.0]
2022-11-29 22:39:21.435+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:39:22.591+0000,BLE,48:E3:0D:5F:D1:C4,,,,,,,7,
2022-11-29 22:39:22.595+0000,BLE,44:10:CB:50:51:F2,,,,,,,7,
2022-11-29 22:39:22.599+0000,BLE,5F:2F:8E:E8:10:4A,,,,,,,7,
2022-11-29 22:39:22.609+0000,BLE,6B:4F:A1:DC:ED:5A,,,,,,,7,
2022-11-29 22:39:22.614+0000,BLE,6D:12:89:2F:E8:FF,,,,,,,7,
2022-11-29 22:39:22.617+0000,BLE,74:26:75:8F:1B:6D,,,,,,,7,
2022-11-29 22:39:22.621+0000,BLE,44:6D:70:BD:20:F4,,,,,,,7,
2022-11-29 22:39:36.841+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:39:37.116+0000,BLE,65:32:BD:60:13:81,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
