time,sensor,id,detect,read,measure,share,visit,detectHerald,delete,data
2022-11-29 22:16:27.598+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-46.0[BLETransmitPower:8.0]
2022-11-29 22:16:34.837+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:16:34.882+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:34.926+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-95.0
2022-11-29 22:16:34.971+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:35.029+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-47.0[BLETransmitPower:8.0]
2022-11-29 22:16:35.066+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:35.121+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-98.0[BLETransmitPower:8.0]
2022-11-29 22:16:35.126+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-96.0
2022-11-29 22:16:35.158+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:35.257+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:35.295+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-46.0[BLETransmitPower:8.0]
2022-11-29 22:16:35.346+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:35.395+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:16:35.433+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-95.0
2022-11-29 22:16:35.491+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:35.532+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:35.584+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-46.0[BLETransmitPower:8.0]
2022-11-29 22:16:35.674+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:35.681+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:35.720+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-95.0
2022-11-29 22:16:35.805+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-95.0
2022-11-29 22:16:35.864+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:35.906+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-95.0
2022-11-29 22:16:35.945+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-95.0[BLETransmitPower:8.0]
2022-11-29 22:16:35.993+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.054+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.087+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.140+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-47.0[BLETransmitPower:8.0]
2022-11-29 22:16:36.175+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.218+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:16:36.232+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.273+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-96.0
2022-11-29 22:16:36.366+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.371+0000,BLE,DC:AF:8E:3A:5A:D6,1,,,,,,,
2022-11-29 22:16:36.375+0000,BLE,DC:AF:8E:3A:5A:D6,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:36.418+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-50.0[BLETransmitPower:8.0]
2022-11-29 22:16:36.424+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.469+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.498+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:36.505+0000,BLE,F5:D9:2A:35:E3:B7,,,3,,,,,RSSI:-96.0
2022-11-29 22:16:36.544+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-96.0
2022-11-29 22:16:36.616+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:36.656+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.699+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-51.0[BLETransmitPower:8.0]
2022-11-29 22:16:36.725+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.770+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-95.0[BLETransmitPower:8.0]
2022-11-29 22:16:36.803+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-96.0
2022-11-29 22:16:36.839+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-95.0
2022-11-29 22:16:36.915+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:36.973+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-58.0[BLETransmitPower:8.0]
2022-11-29 22:16:36.988+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-95.0
2022-11-29 22:16:37.026+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:37.037+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:16:37.102+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:37.212+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:37.251+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-53.0[BLETransmitPower:8.0]
2022-11-29 22:16:37.281+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:37.314+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-95.0[BLETransmitPower:8.0]
2022-11-29 22:16:37.366+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:37.402+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-94.0
2022-11-29 22:16:37.524+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-53.0[BLETransmitPower:8.0]
2022-11-29 22:16:37.545+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:37.652+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:37.732+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:37.778+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:37.795+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-54.0[BLETransmitPower:8.0]
2022-11-29 22:16:37.833+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:37.857+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:37.909+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:37.958+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:37.984+0000,BLE,61:53:78:9B:F9:9F,,,3,,,,,RSSI:-102.0[BLETransmitPower:7.0]
2022-11-29 22:16:38.021+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:38.077+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-58.0[BLETransmitPower:8.0]
2022-11-29 22:16:38.099+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:38.141+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-94.0[BLETransmitPower:8.0]
2022-11-29 22:16:38.146+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:38.205+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:38.288+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:38.324+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:38.348+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-68.0[BLETransmitPower:8.0]
2022-11-29 22:16:38.373+0000,BLE,DC:AF:8E:3A:5A:D6,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:38.405+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-95.0[BLETransmitPower:8.0]
2022-11-29 22:16:38.474+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:38.507+0000,BLE,F5:D9:2A:35:E3:B7,,,3,,,,,RSSI:-95.0
2022-11-29 22:16:38.513+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:38.579+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:38.594+0000,BLE,DA:47:6C:0B:3D:09,1,,,,,,,
2022-11-29 22:16:38.599+0000,BLE,DA:47:6C:0B:3D:09,,,3,,,,,RSSI:-100.0
2022-11-29 22:16:38.628+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-60.0[BLETransmitPower:8.0]
2022-11-29 22:16:38.659+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:38.681+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:38.687+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:55.930+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:55.942+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:55.950+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:56.012+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:56.122+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.147+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.191+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.205+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-95.0[BLETransmitPower:8.0]
2022-11-29 22:16:56.236+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:56.382+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.432+0000,BLE,DC:AF:8E:3A:5A:D6,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.481+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:56.494+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.508+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-47.0[BLETransmitPower:8.0]
2022-11-29 22:16:56.548+0000,BLE,F5:D9:2A:35:E3:B7,,,3,,,,,RSSI:-96.0
2022-11-29 22:16:56.569+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.671+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.701+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:56.758+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:56.764+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:56.789+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:56.856+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:57.036+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-97.0[BLETransmitPower:8.0]
2022-11-29 22:16:57.043+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.064+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:57.083+0000,BLE,DA:47:6C:0B:3D:09,,,3,,,,,RSSI:-100.0
2022-11-29 22:16:57.129+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.224+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:57.262+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:57.309+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-98.0[BLETransmitPower:8.0]
2022-11-29 22:16:57.320+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:57.326+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:57.412+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.437+0000,BLE,F5:D9:2A:35:E3:B7,,,3,,,,,RSSI:-96.0
2022-11-29 22:16:57.452+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.552+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:57.610+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:57.639+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.689+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.784+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.828+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:57.834+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.874+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:57.889+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:57.971+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-91.0
2022-11-29 22:16:58.019+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:58.062+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-91.0
2022-11-29 22:16:58.113+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-96.0[BLETransmitPower:8.0]
2022-11-29 22:16:58.159+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-91.0
2022-11-29 22:16:58.164+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:58.285+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-93.0
2022-11-29 22:16:58.315+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-91.0
2022-11-29 22:16:58.360+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-91.0
2022-11-29 22:16:58.421+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:58.495+0000,BLE,DC:AF:8E:3A:5A:D6,,,3,,,,,RSSI:-91.0
2022-11-29 22:16:58.542+0000,BLE,61:97:6E:53:D0:6F,,,3,,,,,RSSI:-48.0[BLETransmitPower:8.0]
2022-11-29 22:16:58.584+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-91.0
2022-11-29 22:16:58.611+0000,BLE,10:18:90:C2:A5:E7,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:58.663+0000,BLE,4F:EF:2D:73:11:36,,,3,,,,,RSSI:-91.0
2022-11-29 22:16:58.712+0000,BLE,20:AD:C9:CA:0C:42,,,3,,,,,RSSI:-92.0
2022-11-29 22:16:58.748+0000,BLE,53:84:8A:0D:E8:B4,,,3,,,,,RSSI:-98.0[BLETransmitPower:8.0]
