time,rssi,distance
2021-03-06 18:03:39,-51.0,101
2021-03-06 18:03:44,-58.0,101
2021-03-06 18:03:46,-56.0,101
2021-03-06 18:03:50,-53.0,101
2021-03-06 18:03:54,-54.0,101
2021-03-06 18:03:56,-55.0,101
2021-03-06 18:03:58,-52.0,101
2021-03-06 18:04:00,-50.0,101
2021-03-06 18:04:05,-56.0,101
2021-03-06 18:04:07,-52.0,101
2021-03-06 18:04:11,-50.0,101
2021-03-06 18:04:13,-52.0,101
2021-03-06 18:04:15,-52.0,101
2021-03-06 18:04:21,-59.0,101
2021-03-06 18:04:24,-50.0,101
2021-03-06 18:04:28,-53.0,101
2021-03-06 18:04:32,-56.0,101
2021-03-06 18:04:36,-50.0,101
2021-03-06 18:04:38,-59.0,101
2021-03-06 18:04:42,-54.0,101
2021-03-06 18:04:46,-53.0,101
2021-03-06 18:04:49,-54.0,101
2021-03-06 18:04:53,-50.0,101
2021-03-06 18:04:57,-55.0,101
2021-03-06 18:05:01,-51.0,101
2021-03-06 18:05:05,-57.0,101
2021-03-06 18:05:09,-59.0,101
2021-03-06 18:05:13,-50.0,101
2021-03-06 18:05:17,-53.0,101
2021-03-06 18:05:22,-58.0,101
2021-03-06 18:05:26,-56.0,101
2021-03-06 18:05:28,-50.0,101
2021-03-06 18:05:34,-53.0,101
2021-03-06 18:05:38,-50.0,101
2021-03-06 18:05:42,-56.0,101
2021-03-06 18:05:47,-50.0,101
2021-03-06 18:05:49,-50.0,101
2021-03-06 18:05:51,-53.0,101
2021-03-06 18:05:55,-52.0,101
2021-03-06 18:05:57,-60.0,101
2021-03-06 18:05:59,-62.0,101
2021-03-06 18:06:01,-49.0,101
2021-03-06 18:06:03,-50.0,101
2021-03-06 18:06:05,-54.0,101
2021-03-06 18:06:08,-50.0,101
2021-03-06 18:06:10,-51.0,101
2021-03-06 18:06:12,-54.0,101
2021-03-06 18:06:16,-54.0,101
2021-03-06 18:06:20,-56.0,101
2021-03-06 18:06:24,-53.0,101
2021-03-06 18:06:28,-54.0,101
2021-03-06 18:06:31,-52.0,101
2021-03-06 18:06:35,-61.0,101
2021-03-06 18:06:37,-50.0,101
2021-03-06 18:06:41,-53.0,101
2021-03-06 18:06:43,-53.0,101
2021-03-06 18:06:45,-52.0,101
2021-03-06 18:06:49,-52.0,101
2021-03-06 18:06:51,-60.0,101
2021-03-06 18:06:54,-50.0,101
2021-03-06 18:06:56,-64.0,101
2021-03-06 18:06:58,-49.0,101
2021-03-06 18:07:00,-56.0,101
2021-03-06 18:07:04,-60.0,101
2021-03-06 18:07:08,-56.0,101
2021-03-06 18:07:12,-50.0,101
2021-03-06 18:07:17,-56.0,101
2021-03-06 18:07:19,-50.0,101
2021-03-06 18:07:23,-52.0,101
2021-03-06 18:07:27,-51.0,101
2021-03-06 18:07:31,-56.0,101
2021-03-06 18:07:35,-50.0,101
2021-03-06 18:07:37,-58.0,101
2021-03-06 18:07:42,-52.0,101
2021-03-06 18:07:46,-50.0,101
2021-03-06 18:07:48,-64.0,101
2021-03-06 18:07:50,-49.0,101
2021-03-06 18:07:54,-56.0,101
2021-03-06 18:07:56,-53.0,101
2021-03-06 18:07:58,-60.0,101
2021-03-06 18:08:00,-56.0,101
2021-03-06 18:08:05,-58.0,101
2021-03-06 18:08:07,-50.0,101
2021-03-06 18:08:11,-56.0,101
2021-03-06 18:08:13,-54.0,101
2021-03-06 18:08:19,-52.0,101
2021-03-06 18:08:23,-59.0,101
2021-03-06 18:08:25,-55.0,101
2021-03-06 18:08:30,-53.0,101
2021-03-06 18:08:32,-56.0,101
2021-03-06 18:08:34,-52.0,101
2021-03-06 18:08:40,-61.0,101
2021-03-06 18:08:46,-52.0,101
2021-03-06 18:08:49,-54.0,101
2021-03-06 18:08:51,-56.0,101
2021-03-06 18:08:53,-53.0,101
2021-03-06 18:08:57,-57.0,101
2021-03-06 18:09:01,-56.0,101
2021-03-06 18:09:05,-50.0,101
2021-03-06 18:09:09,-53.0,101
2021-03-06 18:09:12,-54.0,101
2021-03-06 18:09:14,-55.0,101
2021-03-06 18:09:16,-60.0,101
2021-03-06 18:09:20,-50.0,101
2021-03-06 18:09:24,-51.0,101
2021-03-06 18:09:28,-53.0,101
2021-03-06 18:09:30,-58.0,101
2021-03-06 18:09:32,-60.0,101
2021-03-06 18:09:34,-64.0,101
2021-03-06 18:09:39,-54.0,101
2021-03-06 18:09:41,-54.0,101
2021-03-06 18:09:45,-54.0,101
2021-03-06 18:09:47,-52.0,101
2021-03-06 18:09:49,-60.0,101
2021-03-06 18:09:53,-65.0,101
2021-03-06 18:09:57,-54.0,101
2021-03-06 18:10:02,-53.0,101
2021-03-06 18:10:04,-53.0,101
2021-03-06 18:10:06,-55.0,101
2021-03-06 18:10:08,-57.0,101
2021-03-06 18:10:10,-62.0,101
2021-03-06 18:10:14,-57.0,101
2021-03-06 18:10:19,-50.0,101
2021-03-06 18:10:23,-52.0,101
2021-03-06 18:10:25,-54.0,101
2021-03-06 18:10:27,-58.0,101
2021-03-06 18:10:29,-50.0,101
2021-03-06 18:10:33,-50.0,101
2021-03-06 18:10:37,-54.0,101
2021-03-06 18:10:41,-53.0,101
2021-03-06 18:10:44,-52.0,101
2021-03-06 18:10:46,-51.0,101
2021-03-06 18:10:48,-58.0,101
2021-03-06 18:10:50,-50.0,101
2021-03-06 18:10:52,-57.0,101
2021-03-06 18:10:54,-56.0,101
2021-03-06 18:10:56,-52.0,101
2021-03-06 18:10:58,-51.0,101
2021-03-06 18:11:00,-52.0,101
2021-03-06 18:11:05,-55.0,101
2021-03-06 18:11:07,-58.0,101
2021-03-06 18:11:09,-58.0,101
2021-03-06 18:11:13,-56.0,101
2021-03-06 18:11:17,-51.0,101
2021-03-06 18:11:21,-54.0,101
2021-03-06 18:11:24,-55.0,101
2021-03-06 18:11:26,-57.0,101
2021-03-06 18:11:28,-62.0,101
2021-03-06 18:11:32,-56.0,101
2021-03-06 18:11:34,-54.0,101
2021-03-06 18:11:38,-52.0,101
2021-03-06 18:11:40,-53.0,101
2021-03-06 18:11:45,-52.0,101
2021-03-06 18:11:47,-59.0,101
2021-03-06 18:11:49,-50.0,101
2021-03-06 18:11:53,-52.0,101
2021-03-06 18:11:57,-52.0,101
2021-03-06 18:11:59,-52.0,101
2021-03-06 18:12:03,-51.0,101
2021-03-06 18:12:06,-61.0,101
2021-03-06 18:12:10,-50.0,101
2021-03-06 18:12:12,-54.0,101
2021-03-06 18:12:16,-51.0,101
2021-03-06 18:12:22,-60.0,101
2021-03-06 18:12:26,-49.0,101
2021-03-06 18:12:29,-56.0,101
2021-03-06 18:12:31,-50.0,101
2021-03-06 18:12:33,-52.0,101
2021-03-06 18:12:37,-54.0,101
2021-03-06 18:13:40,-50.0,102
2021-03-06 18:13:42,-50.0,102
2021-03-06 18:13:44,-55.0,102
2021-03-06 18:13:48,-57.0,102
2021-03-06 18:13:52,-53.0,102
2021-03-06 18:13:54,-55.0,102
2021-03-06 18:13:58,-49.0,102
2021-03-06 18:14:03,-58.0,102
2021-03-06 18:14:05,-50.0,102
2021-03-06 18:14:09,-55.0,102
2021-03-06 18:14:13,-73.0,102
2021-03-06 18:14:15,-72.0,102
2021-03-06 18:14:19,-50.0,102
2021-03-06 18:14:21,-50.0,102
2021-03-06 18:14:26,-51.0,102
2021-03-06 18:14:28,-52.0,102
2021-03-06 18:14:32,-54.0,102
2021-03-06 18:14:36,-50.0,102
2021-03-06 18:14:40,-59.0,102
2021-03-06 18:14:45,-58.0,102
2021-03-06 18:14:47,-56.0,102
2021-03-06 18:14:49,-56.0,102
2021-03-06 18:14:53,-57.0,102
2021-03-06 18:14:57,-59.0,102
2021-03-06 18:14:59,-49.0,102
2021-03-06 18:15:03,-55.0,102
2021-03-06 18:15:08,-51.0,102
2021-03-06 18:15:12,-65.0,102
2021-03-06 18:15:14,-49.0,102
2021-03-06 18:15:16,-57.0,102
2021-03-06 18:15:18,-57.0,102
2021-03-06 18:15:20,-56.0,102
2021-03-06 18:15:24,-53.0,102
2021-03-06 18:15:26,-52.0,102
2021-03-06 18:15:31,-50.0,102
2021-03-06 18:15:33,-50.0,102
2021-03-06 18:15:37,-54.0,102
2021-03-06 18:15:41,-52.0,102
2021-03-06 18:15:45,-55.0,102
2021-03-06 18:15:49,-49.0,102
2021-03-06 18:15:54,-54.0,102
2021-03-06 18:15:58,-55.0,102
2021-03-06 18:16:00,-53.0,102
2021-03-06 18:16:02,-51.0,102
2021-03-06 18:16:06,-56.0,102
2021-03-06 18:16:10,-57.0,102
2021-03-06 18:16:12,-56.0,102
2021-03-06 18:16:16,-54.0,102
2021-03-06 18:16:19,-55.0,102
2021-03-06 18:16:21,-57.0,102
2021-03-06 18:16:25,-60.0,102
2021-03-06 18:16:29,-56.0,102
2021-03-06 18:16:33,-56.0,102
2021-03-06 18:16:37,-51.0,102
2021-03-06 18:16:42,-59.0,102
2021-03-06 18:16:44,-50.0,102
2021-03-06 18:16:46,-49.0,102
2021-03-06 18:16:50,-56.0,102
2021-03-06 18:16:54,-62.0,102
2021-03-06 18:16:56,-58.0,102
2021-03-06 18:17:00,-56.0,102
2021-03-06 18:17:04,-56.0,102
2021-03-06 18:17:09,-59.0,102
2021-03-06 18:17:11,-51.0,102
2021-03-06 18:17:15,-54.0,102
2021-03-06 18:17:17,-55.0,102
2021-03-06 18:17:21,-54.0,102
2021-03-06 18:17:25,-56.0,102
2021-03-06 18:17:28,-53.0,102
2021-03-06 18:17:30,-53.0,102
2021-03-06 18:17:34,-63.0,102
2021-03-06 18:17:36,-55.0,102
2021-03-06 18:17:40,-57.0,102
2021-03-06 18:17:44,-55.0,102
2021-03-06 18:17:46,-53.0,102
2021-03-06 18:17:49,-55.0,102
2021-03-06 18:17:53,-50.0,102
2021-03-06 18:17:55,-55.0,102
2021-03-06 18:17:59,-57.0,102
2021-03-06 18:18:03,-58.0,102
2021-03-06 18:18:07,-63.0,102
2021-03-06 18:18:11,-58.0,102
2021-03-06 18:18:16,-51.0,102
2021-03-06 18:18:20,-54.0,102
2021-03-06 18:18:22,-62.0,102
2021-03-06 18:18:26,-63.0,102
2021-03-06 18:18:28,-55.0,102
2021-03-06 18:18:32,-57.0,102
2021-03-06 18:18:34,-56.0,102
2021-03-06 18:18:37,-56.0,102
2021-03-06 18:18:41,-52.0,102
2021-03-06 18:18:43,-50.0,102
2021-03-06 18:18:47,-56.0,102
2021-03-06 18:18:51,-50.0,102
2021-03-06 18:18:53,-51.0,102
2021-03-06 18:18:55,-55.0,102
2021-03-06 18:18:59,-50.0,102
2021-03-06 18:19:04,-55.0,102
2021-03-06 18:19:08,-56.0,102
2021-03-06 18:19:10,-51.0,102
2021-03-06 18:19:12,-56.0,102
2021-03-06 18:19:16,-55.0,102
2021-03-06 18:19:22,-58.0,102
2021-03-06 18:19:24,-57.0,102
2021-03-06 18:19:29,-59.0,102
2021-03-06 18:19:31,-53.0,102
2021-03-06 18:19:35,-64.0,102
2021-03-06 18:19:39,-56.0,102
2021-03-06 18:19:43,-54.0,102
2021-03-06 18:19:47,-53.0,102
2021-03-06 18:19:52,-57.0,102
2021-03-06 18:19:56,-50.0,102
2021-03-06 18:20:00,-57.0,102
2021-03-06 18:20:04,-55.0,102
2021-03-06 18:20:08,-63.0,102
2021-03-06 18:20:12,-49.0,102
2021-03-06 18:20:16,-56.0,102
2021-03-06 18:20:19,-55.0,102
2021-03-06 18:20:21,-53.0,102
2021-03-06 18:20:23,-53.0,102
2021-03-06 18:20:27,-66.0,102
2021-03-06 18:20:29,-49.0,102
2021-03-06 18:20:33,-51.0,102
2021-03-06 18:20:37,-53.0,102
2021-03-06 18:20:42,-72.0,102
2021-03-06 18:20:44,-65.0,102
2021-03-06 18:20:46,-63.0,102
2021-03-06 18:20:50,-57.0,102
2021-03-06 18:20:52,-56.0,102
2021-03-06 18:20:56,-52.0,102
2021-03-06 18:21:00,-63.0,102
2021-03-06 18:21:02,-60.0,102
2021-03-06 18:21:05,-49.0,102
2021-03-06 18:21:07,-49.0,102
2021-03-06 18:21:09,-57.0,102
2021-03-06 18:21:11,-51.0,102
2021-03-06 18:21:13,-56.0,102
2021-03-06 18:21:15,-53.0,102
2021-03-06 18:21:19,-57.0,102
2021-03-06 18:21:23,-49.0,102
2021-03-06 18:21:28,-56.0,102
2021-03-06 18:21:30,-56.0,102
2021-03-06 18:21:32,-56.0,102
2021-03-06 18:21:34,-52.0,102
2021-03-06 18:21:38,-64.0,102
2021-03-06 18:21:40,-49.0,102
2021-03-06 18:21:44,-50.0,102
2021-03-06 18:21:46,-57.0,102
2021-03-06 18:21:51,-61.0,102
2021-03-06 18:21:55,-50.0,102
2021-03-06 18:21:59,-56.0,102
2021-03-06 18:22:01,-58.0,102
2021-03-06 18:22:03,-57.0,102
2021-03-06 18:22:05,-59.0,102
2021-03-06 18:22:09,-56.0,102
2021-03-06 18:22:12,-55.0,102
2021-03-06 18:22:14,-50.0,102
2021-03-06 18:22:18,-56.0,102
2021-03-06 18:22:22,-50.0,102
2021-03-06 18:22:24,-56.0,102
2021-03-06 18:22:26,-52.0,102
2021-03-06 18:22:28,-57.0,102
2021-03-06 18:22:31,-59.0,102
2021-03-06 18:22:35,-64.0,102
2021-03-06 18:22:37,-56.0,102
2021-03-06 18:22:41,-58.0,102
2021-03-06 18:23:44,-52.0,103
2021-03-06 18:23:48,-64.0,103
2021-03-06 18:23:50,-60.0,103
2021-03-06 18:23:52,-59.0,103
2021-03-06 18:23:56,-59.0,103
2021-03-06 18:24:00,-68.0,103
2021-03-06 18:24:04,-63.0,103
2021-03-06 18:24:09,-49.0,103
2021-03-06 18:24:11,-60.0,103
2021-03-06 18:24:15,-52.0,103
2021-03-06 18:24:19,-65.0,103
2021-03-06 18:24:21,-63.0,103
2021-03-06 18:24:23,-58.0,103
2021-03-06 18:24:27,-59.0,103
2021-03-06 18:24:31,-62.0,103
2021-03-06 18:24:34,-68.0,103
2021-03-06 18:24:36,-70.0,103
2021-03-06 18:24:38,-50.0,103
2021-03-06 18:24:42,-49.0,103
2021-03-06 18:24:44,-59.0,103
2021-03-06 18:24:48,-59.0,103
2021-03-06 18:24:50,-61.0,103
2021-03-06 18:24:53,-52.0,103
2021-03-06 18:24:57,-68.0,103
2021-03-06 18:24:59,-59.0,103
2021-03-06 18:25:05,-50.0,103
2021-03-06 18:25:09,-54.0,103
2021-03-06 18:25:11,-68.0,103
2021-03-06 18:25:16,-64.0,103
2021-03-06 18:25:22,-50.0,103
2021-03-06 18:25:26,-51.0,103
2021-03-06 18:25:28,-62.0,103
2021-03-06 18:25:32,-64.0,103
2021-03-06 18:25:36,-58.0,103
2021-03-06 18:25:41,-57.0,103
2021-03-06 18:25:43,-58.0,103
2021-03-06 18:25:47,-63.0,103
2021-03-06 18:25:49,-70.0,103
2021-03-06 18:25:53,-63.0,103
2021-03-06 18:25:57,-59.0,103
2021-03-06 18:26:01,-61.0,103
2021-03-06 18:26:04,-49.0,103
2021-03-06 18:26:08,-58.0,103
2021-03-06 18:26:10,-50.0,103
2021-03-06 18:26:12,-49.0,103
2021-03-06 18:26:14,-60.0,103
2021-03-06 18:26:18,-51.0,103
2021-03-06 18:26:22,-53.0,103
2021-03-06 18:26:27,-64.0,103
2021-03-06 18:26:31,-61.0,103
2021-03-06 18:26:33,-58.0,103
2021-03-06 18:26:37,-61.0,103
2021-03-06 18:26:41,-54.0,103
2021-03-06 18:26:43,-57.0,103
2021-03-06 18:26:45,-50.0,103
2021-03-06 18:26:50,-61.0,103
2021-03-06 18:26:54,-58.0,103
2021-03-06 18:26:58,-54.0,103
2021-03-06 18:27:00,-68.0,103
2021-03-06 18:27:04,-50.0,103
2021-03-06 18:27:06,-62.0,103
2021-03-06 18:27:09,-74.0,103
2021-03-06 18:27:13,-62.0,103
2021-03-06 18:27:15,-51.0,103
2021-03-06 18:27:19,-66.0,103
2021-03-06 18:27:23,-66.0,103
2021-03-06 18:27:25,-50.0,103
2021-03-06 18:27:29,-72.0,103
2021-03-06 18:27:32,-58.0,103
2021-03-06 18:27:34,-58.0,103
2021-03-06 18:27:36,-51.0,103
2021-03-06 18:27:38,-52.0,103
2021-03-06 18:27:42,-66.0,103
2021-03-06 18:27:46,-50.0,103
2021-03-06 18:27:50,-50.0,103
2021-03-06 18:27:55,-58.0,103
2021-03-06 18:27:57,-62.0,103
2021-03-06 18:28:01,-50.0,103
2021-03-06 18:28:05,-49.0,103
2021-03-06 18:28:07,-50.0,103
2021-03-06 18:28:11,-52.0,103
2021-03-06 18:28:16,-65.0,103
2021-03-06 18:28:18,-66.0,103
2021-03-06 18:28:20,-65.0,103
2021-03-06 18:28:22,-65.0,103
2021-03-06 18:28:26,-50.0,103
2021-03-06 18:28:30,-50.0,103
2021-03-06 18:28:34,-64.0,103
2021-03-06 18:28:36,-50.0,103
2021-03-06 18:28:38,-50.0,103
2021-03-06 18:28:43,-57.0,103
2021-03-06 18:28:45,-50.0,103
2021-03-06 18:28:49,-55.0,103
2021-03-06 18:28:51,-52.0,103
2021-03-06 18:28:53,-66.0,103
2021-03-06 18:28:57,-62.0,103
2021-03-06 18:28:59,-58.0,103
2021-03-06 18:29:04,-57.0,103
2021-03-06 18:29:08,-52.0,103
2021-03-06 18:29:10,-65.0,103
2021-03-06 18:29:14,-59.0,103
2021-03-06 18:29:16,-57.0,103
2021-03-06 18:29:18,-51.0,103
2021-03-06 18:29:24,-52.0,103
2021-03-06 18:29:29,-63.0,103
2021-03-06 18:29:33,-59.0,103
2021-03-06 18:29:35,-58.0,103
2021-03-06 18:29:39,-54.0,103
2021-03-06 18:29:41,-59.0,103
2021-03-06 18:29:43,-52.0,103
2021-03-06 18:29:45,-50.0,103
2021-03-06 18:29:50,-66.0,103
2021-03-06 18:29:52,-58.0,103
2021-03-06 18:29:54,-58.0,103
2021-03-06 18:29:56,-49.0,103
2021-03-06 18:30:00,-51.0,103
2021-03-06 18:30:04,-65.0,103
2021-03-06 18:30:06,-50.0,103
2021-03-06 18:30:11,-60.0,103
2021-03-06 18:30:13,-58.0,103
2021-03-06 18:30:15,-58.0,103
2021-03-06 18:30:19,-51.0,103
2021-03-06 18:30:23,-62.0,103
2021-03-06 18:30:27,-50.0,103
2021-03-06 18:30:31,-62.0,103
2021-03-06 18:30:34,-56.0,103
2021-03-06 18:30:36,-54.0,103
2021-03-06 18:30:40,-51.0,103
2021-03-06 18:30:44,-50.0,103
2021-03-06 18:30:48,-49.0,103
2021-03-06 18:30:52,-55.0,103
2021-03-06 18:30:55,-56.0,103
2021-03-06 18:30:59,-52.0,103
2021-03-06 18:31:01,-53.0,103
2021-03-06 18:31:03,-78.0,103
2021-03-06 18:31:05,-51.0,103
2021-03-06 18:31:09,-49.0,103
2021-03-06 18:31:11,-57.0,103
2021-03-06 18:31:16,-58.0,103
2021-03-06 18:31:20,-50.0,103
2021-03-06 18:31:22,-50.0,103
2021-03-06 18:31:26,-59.0,103
2021-03-06 18:31:28,-56.0,103
2021-03-06 18:31:32,-51.0,103
2021-03-06 18:31:36,-66.0,103
2021-03-06 18:31:42,-56.0,103
2021-03-06 18:31:47,-54.0,103
2021-03-06 18:31:49,-59.0,103
2021-03-06 18:31:53,-62.0,103
2021-03-06 18:31:55,-50.0,103
2021-03-06 18:31:59,-51.0,103
2021-03-06 18:32:01,-49.0,103
2021-03-06 18:32:04,-56.0,103
2021-03-06 18:32:08,-53.0,103
2021-03-06 18:32:10,-52.0,103
2021-03-06 18:32:12,-64.0,103
2021-03-06 18:32:16,-49.0,103
2021-03-06 18:32:20,-56.0,103
2021-03-06 18:32:22,-49.0,103
2021-03-06 18:32:24,-58.0,103
2021-03-06 18:32:27,-56.0,103
2021-03-06 18:32:31,-69.0,103
2021-03-06 18:32:33,-50.0,103
2021-03-06 18:32:39,-57.0,103
2021-03-06 18:32:43,-54.0,103
2021-03-06 18:32:47,-60.0,103
2021-03-06 18:33:48,-56.0,104
2021-03-06 18:33:50,-51.0,104
2021-03-06 18:33:52,-50.0,104
2021-03-06 18:33:57,-61.0,104
2021-03-06 18:34:01,-55.0,104
2021-03-06 18:34:03,-58.0,104
2021-03-06 18:34:07,-63.0,104
2021-03-06 18:34:11,-66.0,104
2021-03-06 18:34:13,-60.0,104
2021-03-06 18:34:18,-56.0,104
2021-03-06 18:34:22,-63.0,104
2021-03-06 18:34:24,-52.0,104
2021-03-06 18:34:28,-64.0,104
2021-03-06 18:34:30,-62.0,104
2021-03-06 18:34:34,-50.0,104
2021-03-06 18:34:36,-56.0,104
2021-03-06 18:34:39,-57.0,104
2021-03-06 18:34:43,-66.0,104
2021-03-06 18:34:45,-62.0,104
