time,rssi,distance
2021-03-09 14:37:52,-31.0,1
2021-03-09 14:37:56,-29.0,1
2021-03-09 14:38:02,-32.0,1
2021-03-09 14:38:04,-32.0,1
2021-03-09 14:38:08,-32.0,1
2021-03-09 14:38:12,-29.0,1
2021-03-09 14:38:17,-30.0,1
2021-03-09 14:38:21,-31.0,1
2021-03-09 14:38:25,-32.0,1
2021-03-09 14:38:29,-31.0,1
2021-03-09 14:38:33,-30.0,1
2021-03-09 14:38:37,-31.0,1
2021-03-09 14:38:39,-30.0,1
2021-03-09 14:38:44,-31.0,1
2021-03-09 14:38:46,-31.0,1
2021-03-09 14:38:48,-31.0,1
2021-03-09 14:38:50,-33.0,1
2021-03-09 14:38:54,-31.0,1
2021-03-09 14:38:58,-31.0,1
2021-03-09 14:39:04,-29.0,1
2021-03-09 14:39:09,-29.0,1
2021-03-09 14:39:11,-30.0,1
2021-03-09 14:39:15,-32.0,1
2021-03-09 14:39:17,-32.0,1
2021-03-09 14:39:21,-32.0,1
2021-03-09 14:39:25,-32.0,1
2021-03-09 14:39:29,-32.0,1
2021-03-09 14:39:31,-31.0,1
2021-03-09 14:39:33,-29.0,1
2021-03-09 14:39:38,-31.0,1
2021-03-09 14:39:44,-33.0,1
2021-03-09 14:39:48,-32.0,1
2021-03-09 14:39:50,-31.0,1
2021-03-09 14:39:54,-31.0,1
2021-03-09 14:39:56,-32.0,1
2021-03-09 14:39:58,-31.0,1
2021-03-09 14:40:00,-31.0,1
2021-03-09 14:40:05,-31.0,1
2021-03-09 14:40:09,-31.0,1
2021-03-09 14:40:13,-31.0,1
2021-03-09 14:40:15,-31.0,1
2021-03-09 14:40:17,-32.0,1
2021-03-09 14:40:19,-32.0,1
2021-03-09 14:40:23,-31.0,1
2021-03-09 14:40:28,-31.0,1
2021-03-09 14:40:32,-31.0,1
2021-03-09 14:40:36,-31.0,1
2021-03-09 14:40:40,-31.0,1
2021-03-09 14:40:44,-30.0,1
2021-03-09 14:40:48,-31.0,1
2021-03-09 14:40:54,-31.0,1
2021-03-09 14:40:59,-30.0,1
2021-03-09 14:41:01,-31.0,1
2021-03-09 14:41:03,-31.0,1
2021-03-09 14:41:05,-32.0,1
2021-03-09 14:41:09,-33.0,1
2021-03-09 14:41:13,-29.0,1
2021-03-09 14:41:17,-30.0,1
2021-03-09 14:41:19,-30.0,1
2021-03-09 14:41:23,-29.0,1
2021-03-09 14:41:26,-29.0,1
2021-03-09 14:41:30,-31.0,1
2021-03-09 14:41:34,-30.0,1
2021-03-09 14:41:38,-32.0,1
2021-03-09 14:41:42,-29.0,1
2021-03-09 14:41:46,-30.0,1
2021-03-09 14:41:50,-29.0,1
2021-03-09 14:42:51,-34.0,2
2021-03-09 14:42:55,-35.0,2
2021-03-09 14:42:57,-32.0,2
2021-03-09 14:43:03,-32.0,2
2021-03-09 14:43:07,-35.0,2
2021-03-09 14:43:12,-36.0,2
2021-03-09 14:43:14,-35.0,2
2021-03-09 14:43:18,-36.0,2
2021-03-09 14:43:20,-35.0,2
2021-03-09 14:43:22,-36.0,2
2021-03-09 14:43:24,-36.0,2
2021-03-09 14:43:26,-31.0,2
2021-03-09 14:43:28,-35.0,2
2021-03-09 14:43:33,-33.0,2
2021-03-09 14:43:37,-35.0,2
2021-03-09 14:43:41,-32.0,2
2021-03-09 14:43:45,-33.0,2
2021-03-09 14:43:49,-34.0,2
2021-03-09 14:43:51,-32.0,2
2021-03-09 14:43:54,-34.0,2
2021-03-09 14:43:56,-34.0,2
2021-03-09 14:44:00,-34.0,2
2021-03-09 14:44:04,-34.0,2
2021-03-09 14:44:06,-31.0,2
2021-03-09 14:44:08,-36.0,2
2021-03-09 14:44:10,-34.0,2
2021-03-09 14:44:14,-33.0,2
2021-03-09 14:44:16,-32.0,2
2021-03-09 14:44:19,-34.0,2
2021-03-09 14:44:21,-35.0,2
2021-03-09 14:44:25,-34.0,2
2021-03-09 14:44:29,-35.0,2
2021-03-09 14:44:31,-35.0,2
2021-03-09 14:44:35,-32.0,2
2021-03-09 14:44:37,-35.0,2
2021-03-09 14:44:39,-36.0,2
2021-03-09 14:44:44,-36.0,2
2021-03-09 14:44:48,-33.0,2
2021-03-09 14:44:52,-32.0,2
2021-03-09 14:44:54,-35.0,2
2021-03-09 14:44:56,-34.0,2
2021-03-09 14:45:00,-34.0,2
2021-03-09 14:45:02,-34.0,2
2021-03-09 14:45:05,-34.0,2
2021-03-09 14:45:09,-36.0,2
2021-03-09 14:45:11,-34.0,2
2021-03-09 14:45:13,-33.0,2
2021-03-09 14:45:17,-36.0,2
2021-03-09 14:45:21,-34.0,2
2021-03-09 14:45:23,-33.0,2
2021-03-09 14:45:26,-36.0,2
2021-03-09 14:45:28,-34.0,2
2021-03-09 14:45:32,-34.0,2
2021-03-09 14:45:34,-35.0,2
2021-03-09 14:45:36,-36.0,2
2021-03-09 14:45:42,-33.0,2
2021-03-09 14:45:46,-31.0,2
2021-03-09 14:45:48,-35.0,2
2021-03-09 14:45:50,-34.0,2
2021-03-09 14:45:55,-35.0,2
2021-03-09 14:45:57,-34.0,2
2021-03-09 14:46:01,-38.0,2
2021-03-09 14:46:03,-34.0,2
2021-03-09 14:46:05,-35.0,2
2021-03-09 14:46:07,-36.0,2
2021-03-09 14:46:11,-36.0,2
2021-03-09 14:46:15,-35.0,2
2021-03-09 14:46:17,-34.0,2
2021-03-09 14:46:22,-35.0,2
2021-03-09 14:46:24,-36.0,2
2021-03-09 14:46:26,-34.0,2
2021-03-09 14:46:28,-33.0,2
2021-03-09 14:46:32,-35.0,2
2021-03-09 14:46:34,-34.0,2
2021-03-09 14:46:36,-33.0,2
2021-03-09 14:46:41,-33.0,2
2021-03-09 14:46:45,-34.0,2
2021-03-09 14:46:49,-32.0,2
2021-03-09 14:46:53,-36.0,2
2021-03-09 14:47:55,-39.0,3
2021-03-09 14:47:57,-37.0,3
2021-03-09 14:48:00,-33.0,3
2021-03-09 14:48:02,-33.0,3
2021-03-09 14:48:04,-39.0,3
2021-03-09 14:48:08,-38.0,3
2021-03-09 14:48:10,-35.0,3
2021-03-09 14:48:16,-38.0,3
2021-03-09 14:48:20,-34.0,3
2021-03-09 14:48:22,-37.0,3
2021-03-09 14:48:25,-35.0,3
2021-03-09 14:48:27,-39.0,3
2021-03-09 14:48:31,-39.0,3
2021-03-09 14:48:35,-38.0,3
2021-03-09 14:48:37,-37.0,3
2021-03-09 14:48:39,-37.0,3
2021-03-09 14:48:43,-36.0,3
2021-03-09 14:48:47,-39.0,3
2021-03-09 14:48:52,-38.0,3
2021-03-09 14:48:56,-38.0,3
2021-03-09 14:49:00,-36.0,3
2021-03-09 14:49:02,-33.0,3
2021-03-09 14:49:04,-38.0,3
2021-03-09 14:49:06,-39.0,3
2021-03-09 14:49:08,-39.0,3
2021-03-09 14:49:12,-32.0,3
2021-03-09 14:49:15,-38.0,3
2021-03-09 14:49:19,-38.0,3
2021-03-09 14:49:21,-33.0,3
2021-03-09 14:49:23,-39.0,3
2021-03-09 14:49:27,-39.0,3
2021-03-09 14:49:31,-38.0,3
2021-03-09 14:49:35,-37.0,3
2021-03-09 14:49:38,-33.0,3
2021-03-09 14:49:40,-36.0,3
2021-03-09 14:49:44,-37.0,3
2021-03-09 14:49:48,-38.0,3
2021-03-09 14:49:50,-35.0,3
2021-03-09 14:49:54,-38.0,3
2021-03-09 14:49:56,-38.0,3
2021-03-09 14:49:58,-33.0,3
2021-03-09 14:50:02,-38.0,3
2021-03-09 14:50:05,-33.0,3
2021-03-09 14:50:09,-38.0,3
2021-03-09 14:50:11,-37.0,3
2021-03-09 14:50:15,-37.0,3
2021-03-09 14:50:19,-38.0,3
2021-03-09 14:50:21,-34.0,3
2021-03-09 14:50:25,-35.0,3
2021-03-09 14:50:30,-39.0,3
2021-03-09 14:50:32,-38.0,3
2021-03-09 14:50:36,-38.0,3
2021-03-09 14:50:38,-35.0,3
2021-03-09 14:50:42,-39.0,3
2021-03-09 14:50:44,-35.0,3
2021-03-09 14:50:48,-39.0,3
2021-03-09 14:50:53,-33.0,3
2021-03-09 14:50:55,-38.0,3
2021-03-09 14:50:57,-39.0,3
2021-03-09 14:51:01,-38.0,3
2021-03-09 14:51:05,-37.0,3
2021-03-09 14:51:09,-36.0,3
2021-03-09 14:51:11,-39.0,3
2021-03-09 14:51:14,-39.0,3
2021-03-09 14:51:16,-34.0,3
2021-03-09 14:51:20,-35.0,3
2021-03-09 14:51:24,-34.0,3
2021-03-09 14:51:26,-37.0,3
2021-03-09 14:51:28,-38.0,3
2021-03-09 14:51:30,-34.0,3
2021-03-09 14:51:32,-39.0,3
2021-03-09 14:51:37,-37.0,3
2021-03-09 14:51:41,-37.0,3
2021-03-09 14:51:45,-35.0,3
2021-03-09 14:51:49,-33.0,3
2021-03-09 14:51:53,-39.0,3
2021-03-09 14:51:55,-34.0,3
2021-03-09 14:52:58,-34.0,4
2021-03-09 14:53:02,-37.0,4
2021-03-09 14:53:04,-39.0,4
2021-03-09 14:53:09,-36.0,4
2021-03-09 14:53:13,-35.0,4
2021-03-09 14:53:17,-35.0,4
2021-03-09 14:53:23,-34.0,4
2021-03-09 14:53:25,-36.0,4
2021-03-09 14:53:27,-36.0,4
2021-03-09 14:53:29,-39.0,4
2021-03-09 14:53:34,-39.0,4
2021-03-09 14:53:36,-35.0,4
2021-03-09 14:53:40,-32.0,4
2021-03-09 14:53:42,-36.0,4
2021-03-09 14:53:44,-39.0,4
2021-03-09 14:53:46,-39.0,4
2021-03-09 14:53:52,-39.0,4
2021-03-09 14:53:56,-35.0,4
2021-03-09 14:54:01,-39.0,4
2021-03-09 14:54:05,-35.0,4
2021-03-09 14:54:07,-34.0,4
2021-03-09 14:54:13,-36.0,4
2021-03-09 14:54:15,-40.0,4
2021-03-09 14:54:19,-35.0,4
2021-03-09 14:54:24,-40.0,4
2021-03-09 14:54:26,-39.0,4
2021-03-09 14:54:28,-39.0,4
2021-03-09 14:54:30,-40.0,4
2021-03-09 14:54:34,-39.0,4
2021-03-09 14:54:38,-39.0,4
2021-03-09 14:54:40,-37.0,4
2021-03-09 14:54:45,-39.0,4
2021-03-09 14:54:47,-40.0,4
2021-03-09 14:54:51,-35.0,4
2021-03-09 14:54:55,-35.0,4
2021-03-09 14:54:57,-39.0,4
2021-03-09 14:54:59,-34.0,4
2021-03-09 14:55:03,-39.0,4
2021-03-09 14:55:07,-38.0,4
2021-03-09 14:55:12,-32.0,4
