time,rssi,distance
2021-01-06 15:01:17,-77.0,20
2021-01-06 15:01:19,-77.0,20
2021-01-06 15:01:22,-78.0,20
2021-01-06 15:01:23,-79.0,20
2021-01-06 15:01:23,-78.0,20
2021-01-06 15:01:24,-78.0,20
2021-01-06 15:01:25,-77.0,20
2021-01-06 15:01:26,-78.0,20
2021-01-06 15:01:29,-79.0,20
2021-01-06 15:01:29,-77.0,20
2021-01-06 15:01:30,-77.0,20
2021-01-06 15:01:30,-77.0,20
2021-01-06 15:01:30,-77.0,20
2021-01-06 15:01:31,-78.0,20
2021-01-06 15:01:32,-78.0,20
2021-01-06 15:01:39,-78.0,20
2021-01-06 15:01:39,-78.0,20
2021-01-06 15:01:40,-77.0,20
2021-01-06 15:01:40,-77.0,20
2021-01-06 15:01:40,-77.0,20
2021-01-06 15:01:41,-78.0,20
2021-01-06 15:01:42,-78.0,20
2021-01-06 15:01:46,-78.0,20
2021-01-06 15:01:47,-79.0,20
2021-01-06 15:01:49,-78.0,20
2021-01-06 15:01:54,-77.0,20
2021-01-06 15:01:54,-77.0,20
2021-01-06 15:01:55,-77.0,20
2021-01-06 15:01:56,-78.0,20
2021-01-06 15:01:56,-78.0,20
2021-01-06 15:01:57,-78.0,20
2021-01-06 15:02:00,-77.0,20
2021-01-06 15:02:00,-77.0,20
2021-01-06 15:02:01,-77.0,20
2021-01-06 15:02:02,-79.0,20
2021-01-06 15:02:07,-77.0,20
2021-01-06 15:02:08,-77.0,20
2021-01-06 15:02:08,-77.0,20
2021-01-06 15:02:08,-78.0,20
2021-01-06 15:02:09,-78.0,20
2021-01-06 15:02:09,-78.0,20
2021-01-06 15:02:10,-78.0,20
2021-01-06 15:02:10,-78.0,20
2021-01-06 15:02:14,-78.0,20
2021-01-06 15:02:15,-77.0,20
2021-01-06 15:02:16,-78.0,20
2021-01-06 15:02:16,-79.0,20
2021-01-06 15:02:17,-79.0,20
2021-01-06 15:02:18,-79.0,20
2021-01-06 15:02:21,-77.0,20
2021-01-06 15:02:23,-77.0,20
2021-01-06 15:02:23,-77.0,20
2021-01-06 15:02:24,-77.0,20
2021-01-06 15:02:24,-78.0,20
2021-01-06 15:02:24,-77.0,20
2021-01-06 15:02:25,-77.0,20
2021-01-06 15:02:29,-77.0,20
2021-01-06 15:02:29,-78.0,20
2021-01-06 15:02:29,-78.0,20
2021-01-06 15:02:29,-77.0,20
2021-01-06 15:02:31,-78.0,20
2021-01-06 15:02:35,-77.0,20
2021-01-06 15:02:36,-77.0,20
2021-01-06 15:02:36,-76.0,20
2021-01-06 15:02:38,-78.0,20
2021-01-06 15:02:38,-77.0,20
2021-01-06 15:02:38,-77.0,20
2021-01-06 15:02:39,-77.0,20
2021-01-06 15:02:42,-77.0,20
2021-01-06 15:02:42,-77.0,20
2021-01-06 15:02:43,-78.0,20
2021-01-06 15:02:43,-77.0,20
2021-01-06 15:02:49,-77.0,20
2021-01-06 15:02:50,-77.0,20
2021-01-06 15:02:50,-78.0,20
2021-01-06 15:02:52,-79.0,20
2021-01-06 15:02:56,-79.0,20
2021-01-06 15:02:57,-77.0,20
2021-01-06 15:02:57,-77.0,20
2021-01-06 15:02:57,-77.0,20
2021-01-06 15:02:57,-80.0,20
2021-01-06 15:02:58,-80.0,20
2021-01-06 15:02:58,-80.0,20
2021-01-06 15:02:59,-80.0,20
2021-01-06 15:03:00,-81.0,20
2021-01-06 15:03:00,-81.0,20
2021-01-06 15:03:03,-78.0,20
2021-01-06 15:03:04,-77.0,20
2021-01-06 15:03:04,-78.0,20
2021-01-06 15:03:04,-77.0,20
2021-01-06 15:03:05,-78.0,20
2021-01-06 15:03:05,-77.0,20
2021-01-06 15:03:05,-77.0,20
2021-01-06 15:03:05,-77.0,20
2021-01-06 15:03:06,-82.0,20
2021-01-06 15:03:06,-82.0,20
2021-01-06 15:03:07,-82.0,20
2021-01-06 15:03:11,-77.0,20
2021-01-06 15:03:12,-76.0,20
2021-01-06 15:03:12,-77.0,20
2021-01-06 15:03:12,-77.0,20
2021-01-06 15:03:13,-77.0,20
2021-01-06 15:03:13,-77.0,20
2021-01-06 15:03:13,-77.0,20
2021-01-06 15:03:14,-76.0,20
2021-01-06 15:03:14,-82.0,20
2021-01-06 15:03:15,-82.0,20
2021-01-06 15:03:15,-82.0,20
2021-01-06 15:03:18,-76.0,20
2021-01-06 15:03:19,-76.0,20
2021-01-06 15:03:19,-76.0,20
2021-01-06 15:03:19,-76.0,20
2021-01-06 15:03:19,-76.0,20
2021-01-06 15:03:20,-76.0,20
