time,rssi,distance
2021-01-03 10:26:54,-55.0,20
2021-01-03 10:27:16,-55.0,20
2021-01-03 10:27:37,-55.0,20
2021-01-03 10:27:54,-55.0,20
2021-01-03 10:28:15,-54.0,20
2021-01-03 10:28:39,-54.0,20
2021-01-03 10:29:00,-54.0,20
2021-01-03 10:29:23,-55.0,20
2021-01-03 10:29:41,-53.0,20
2021-01-03 10:29:56,-55.0,20
2021-01-03 10:30:17,-54.0,20
2021-01-03 10:30:39,-54.0,20
2021-01-03 10:31:03,-54.0,20
2021-01-03 10:31:24,-55.0,20
2021-01-03 10:31:46,-55.0,20
2021-01-03 10:32:08,-56.0,20
2021-01-03 10:32:28,-55.0,20
2021-01-03 10:32:46,-54.0,20
2021-01-03 10:33:09,-53.0,20
2021-01-03 10:33:28,-53.0,20
2021-01-03 10:33:49,-55.0,20
2021-01-03 10:34:12,-55.0,20
2021-01-03 10:34:34,-55.0,20
2021-01-03 10:35:07,-55.0,20
2021-01-03 10:35:43,-55.0,20
2021-01-03 10:36:01,-55.0,20
2021-01-03 10:36:22,-55.0,20
2021-01-03 10:36:46,-55.0,20
2021-01-03 10:37:09,-55.0,20
2021-01-03 10:37:31,-55.0,20
2021-01-03 10:37:51,-55.0,20
2021-01-03 10:38:13,-54.0,20
2021-01-03 10:38:36,-55.0,20
2021-01-03 10:38:57,-55.0,20
2021-01-03 10:39:18,-55.0,20
2021-01-03 10:39:54,-54.0,20
2021-01-03 10:40:18,-56.0,20
2021-01-03 10:40:42,-56.0,20
2021-01-03 10:41:04,-56.0,20
2021-01-03 10:41:26,-55.0,20
2021-01-03 10:41:48,-55.0,20
2021-01-03 10:42:09,-56.0,20
2021-01-03 10:42:31,-56.0,20
2021-01-03 10:42:49,-54.0,20
2021-01-03 10:43:10,-54.0,20
2021-01-03 10:43:27,-54.0,20
2021-01-03 10:43:48,-55.0,20
2021-01-03 10:44:09,-54.0,20
2021-01-03 10:44:30,-54.0,20
2021-01-03 10:44:52,-55.0,20
2021-01-03 10:45:14,-55.0,20
2021-01-03 10:45:35,-54.0,20
2021-01-03 10:45:57,-56.0,20
2021-01-03 10:46:19,-55.0,20
2021-01-03 10:46:41,-55.0,20
2021-01-03 10:47:02,-55.0,20
